user_id,recs
1467,"[1005186, 906262, 16218323, 13672224, 875295, 10255241, 866227, 1091410, 945499, 965041, 879966, 1057260, 882716, 861445, 1080414, 13512734, 7409618, 9803601, 1097661, 1051069, 859237, 838202, 976807, 1122268, 7441391, 14111048, 1074933, 15716530, 12648296, 1085604, 9220294, 1023356, 857439, 841683, 13071902, 986912, 1037894, 863802, 1127624, 5569327, 6534178, 877337, 9925229, 12781498, 890536, 17168855, 16769830, 1042438, 6464074, 931671]"
1470,"[844179, 912704, 6534178, 852856, 5590613, 1070820, 1029743, 859877, 821556, 12781986, 13513326, 862070, 13512204, 9677874, 1063739, 1011457, 938566, 979707, 1039796, 1055339, 1046839, 1082185, 1039566, 857130, 841220, 995242, 862349, 866292, 15740864, 923746, 865501, 1015141, 1082770, 1053690, 873627, 1107661, 908489, 13008314, 880253, 1088393, 890612, 931671, 923251, 15972074, 870547, 8019721, 1091922, 869604, 903931, 1086103]"
1471,"[12731685, 883940, 854373, 834117, 1117723, 15972700, 16734328, 15972557, 15972984, 15971969, 12605243, 12605498, 12604350, 15972198, 826249, 1108168, 934427, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378]"
1473,"[1057102, 903800, 1127831, 909086, 970619, 7024806, 995904, 16829152, 8019766, 7441842, 1090399, 12385477, 954179, 5585701, 5567874, 1120353, 10121632, 9858664, 15926507, 938118, 1075796, 1082703, 12172170, 5581525, 15596915, 8091550, 913425, 928754, 1116791, 909487, 903674, 1071333, 823862, 889278, 8119319, 6391016, 1104343, 1043064, 1004001, 5568729, 998119, 885406, 839243, 933616, 1067606, 1131506, 1126899, 932179, 1022254, 847270]"
1474,"[845705, 866140, 920799, 1084331, 5581335, 1122547, 13911022, 929484, 844179, 976199, 9487606, 1106523, 16770156, 1015280, 1102453, 1004906, 8065410, 8291322, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325]"
1475,"[6534178, 1055382, 823704, 1070845, 863447, 936355, 844179, 916122, 983665, 10149640, 982973, 13115442, 970747, 5585510, 13186440, 888586, 1110039, 12384084, 15595979, 1064574, 13506200, 838867, 1061402, 10456882, 1048257, 938725, 6534871, 1132280, 15596128, 819840, 1041259, 999858, 1046584, 9831792, 1038684, 897946, 6533608, 1028816, 862671, 865456, 903325, 1055646, 834484, 969568, 948788, 883446, 929768, 847066, 826385, 959973]"
1476,"[1119667, 964462, 1007632, 1121720, 5995228, 9677366, 16100433, 822236, 1013132, 960491, 6534166, 979707, 1009567, 1012807, 9858794, 870767, 838738, 13876352, 1018151, 947441, 963517, 1103741, 1043128, 840227, 1003616, 13671759, 15596323, 923670, 1057749, 1034511, 1004906, 6533889, 1075707, 8118506, 986021, 1124290, 9796639, 907099, 5573314, 1035536, 890527, 13115895, 9214953, 915539, 1058997, 862349, 872755, 1041259, 1062152, 860362]"
1477,"[1061402, 961979, 975794, 1138826, 940947, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208]"
1479,"[8276172, 912451, 1087601, 13190631, 1093839, 6463772, 902138, 6534178, 863030, 13007354, 6703940, 6554188, 1103105, 12695508, 1095918, 6464027, 12524960, 934905, 7433888, 819927, 976065, 1069575, 986912, 822675, 903517, 1082185, 849870, 5568729, 892531, 963339, 1041592, 896283, 1037965, 832678, 1122180, 1052894, 834484, 968936, 7431990, 1051069, 909086, 1077143, 936302, 9655537, 15686826, 1074333, 13115937, 967395, 830097, 1133018]"
1481,"[1041259, 995785, 1109615, 9487553, 1037337, 1127825, 9878867, 883963, 968687, 1125199, 5568489, 1082141, 1023979, 908064, 5570582, 13094875, 1095040, 1075470, 844165, 1124971, 1137775, 1052439, 1096317, 905539, 1050851, 926233, 1089074, 16769997, 918086, 6773230, 1053763, 1050131, 900491, 989075, 1003421, 9526563, 861701, 985427, 833715, 859075, 1036139, 8119093, 951590, 1036289, 976998, 8090537, 6772743, 851676, 910673, 15863850]"
1483,"[5569230, 5565414, 1058214, 874972, 991959, 997202, 8090521, 5996588, 1027372, 964106, 1130951, 953476, 850807, 1088544, 960232, 13115501, 12781564, 5570408, 996891, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186]"
1484,"[845208, 1077497, 880150, 1027721, 880741, 15972505, 1104343, 9859221, 995785, 9485347, 1073224, 987562, 14025183, 1069454, 962568, 961554, 1004906, 957438, 965331, 1114128, 5592736, 13511475, 847637, 13776025, 819308, 1119051, 1082185, 1016298, 1010424, 840361, 1067928, 9445919, 863095, 13213074, 9858628, 1058997, 17328850, 1049906, 988416, 1044895, 935706, 944027, 843756, 1110142, 988693, 917704, 1082185, 6534178, 1029743, 995242]"
1485,"[1052912, 1106523, 878715, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476]"
1486,"[921504, 12384645, 1137775, 7024847, 855840, 1063577, 1097761, 950333, 12386112, 1016753, 1138307, 849843, 860975, 862349, 1112238, 983795, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857]"
1487,"[8090440, 970747, 999858, 832678, 834484, 12810393, 854965, 1110695, 858102, 10355632, 8090509, 5569230, 12757653, 6602548, 9333437, 5581022, 856515, 1015048, 1098708, 829315, 930262, 1075368, 1096317, 856519, 914190, 876256, 15596338, 1088552, 825882, 1040510, 1132957, 908318, 15452852, 987557, 8119151, 940947, 1077490, 8119303, 1033439, 951590, 855138, 851676, 1135354, 892844, 15717227, 1139960, 1021248, 987724, 898212, 943393]"
1488,"[6534178, 979674, 822280, 13910998, 870452, 1039156, 1082185, 15452492, 5569471, 899624, 990256, 1126899, 5569230, 17104509, 882013, 1131351, 923746, 1110572, 819518, 863383, 854438, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996]"
1489,"[12810436, 1070845, 977309, 916122, 12811532, 12811534, 995686, 12757316, 13190188, 13095472, 1058709, 1044078, 1067606, 1115711, 12648451, 6632384, 905539, 15595834, 17208673, 1043301, 1082185, 847270, 979707, 1088910, 12781725, 1008847, 1139960, 913745, 1018600, 948811, 933835, 1018588, 997200, 1051069, 985525, 1055863, 881988, 1071377, 904422, 937043, 824005, 1032115, 933841, 1004436, 8205248, 1007597, 987562, 5580660, 1104778, 849202]"
1490,"[1002475, 9926758, 874972, 1125278, 987234, 1086483, 1082141, 13008193, 1040346, 13007435, 13008334, 864805, 944139, 9297574, 9487385, 830474, 13115808, 13115524, 15716442, 912902, 1105938, 887568, 908846, 999822, 890999, 993638, 940021, 1024998, 1023958, 1133191, 10180324, 8273950, 8293447, 825365, 9837076, 6632589, 6633273, 960791, 842522, 1105120, 1028290, 961530, 926823, 981760, 929309, 907392, 868423, 995242, 16769464, 915086]"
1491,"[854852, 1024306, 976065, 1044676, 834484, 1055646, 1082185, 834465, 828106, 820165, 986947, 10456329, 6463504, 847066, 1103705, 1130517, 1027168, 12301109, 8090601, 10285144, 898554, 944486, 933909, 1062886, 942565, 944534, 866697, 1045710, 13877192, 928749, 1039441, 1135694, 901062, 839818, 1106523, 825170, 887428, 899038, 1016302, 1005583, 825249, 949373, 938566, 1053690, 12781924, 13671520, 15926886, 1132789, 1069531, 948249]"
1492,"[6904666, 845208, 829323, 909714, 988572, 1039156, 1107289, 962568, 6904786, 976065, 938187, 1050851, 1037863, 5569631, 858918, 894258, 896085, 855251, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325]"
1493,"[932298, 1074524, 1089108, 8090521, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025]"
1494,"[1055646, 5565840, 956486, 12302069, 1136375, 1079067, 1081177, 1000532, 821695, 986760, 994928, 1100555, 899838, 1056427, 911812, 1068719, 877580, 1032873, 857849, 16223114, 970619, 1015612, 1096797, 995198, 845462, 1104349, 984715, 1123792, 988520, 883404, 1033615, 1087348, 1045285, 920626, 1126830, 1003188, 15717281, 995242, 9677202, 958137, 908531, 981760, 918771, 1122547, 927019, 995645, 879988, 15716677, 15926712, 15716721]"
1495,"[1036347, 7155863, 13003094, 832442, 13910974, 908318, 995785, 1025650, 1022254, 12649469, 1038745, 834129, 1033142, 910745, 1123792, 10149761, 856524, 864143, 849843, 1010029, 999318, 851508, 976300, 882595, 847637, 855468, 1113721, 880000, 886941, 1112516, 975894, 890296, 973693, 1110142, 943247, 967395, 983078, 1139471, 1074241, 1079223, 983278, 1073150, 830775, 6553737, 1077555, 1011695, 1098168, 1082185, 6534178, 1029743]"
1496,"[1139216, 889774, 855325, 828106, 12810393, 853037, 845265, 12731517, 12301839, 891141, 1055646, 1022428, 1029743, 5566200, 977658, 1060529, 1120991, 13133597, 823721, 873861, 936229, 15596323, 13671759, 995880, 1058930, 974579, 1019386, 870547, 1048472, 1101010, 1010643, 951590, 1127328, 1082185, 6463721, 1117514, 859426, 894401, 936117, 1041796, 987941, 871208, 1074524, 875694, 923383, 1071625, 1113141, 1082185, 6534178, 1029743]"
1498,"[1098844, 1082185, 861272, 996115, 1005493, 1135476, 6463477, 5566735, 15452171, 1020962, 989683, 830503, 1083070, 7169034, 1056427, 916993, 992922, 13115919, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325]"
1499,"[14106445, 963365, 15926712, 855325, 923746, 12731543, 17179899, 13038662, 15926927, 8358356, 908318, 972858, 825659, 6919458, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997]"
1500,"[834009, 13094965, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690]"
1501,"[1086384, 1079482, 969634, 6534178, 908846, 12731701, 1098844, 1047441, 1119051, 862826, 951412, 986947, 834484, 1082185, 1095275, 860776, 962568, 968215, 995785, 861961, 1037863, 1062128, 13213623, 872137, 872549, 1069280, 1092303, 878184, 1012499, 1102086, 12648541, 1027569, 871741, 835464, 8160430, 829394, 849505, 1043064, 15483571, 848319, 899624, 1069580, 1087713, 5566984, 9575194, 12582050, 1006342, 954809, 819765, 16096969]"
1502,"[16809438, 1027569, 881332, 942793, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025]"
1503,"[914557, 858257, 8019921, 898068, 890536, 1069175, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349]"
1505,"[15741787, 1043920, 1004906, 868764, 7152900, 997025, 1111723, 15595901, 987122, 1034956, 7152901, 13876341, 860439, 979566, 950824, 1053690, 1122115, 1134379, 1133018, 1047968, 15926844, 912141, 981760, 852543, 15596314, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075]"
1506,"[1000753, 12301100, 977499, 835300, 992529, 1004906, 1116821, 979707, 1043301, 995785, 860776, 1116476, 900418, 951221, 959985, 1065593, 830775, 1071995, 981760, 1043590, 1074499, 866140, 976998, 1071939, 1113792, 898980, 994928, 979746, 1022843, 903674, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656]"
1507,"[953106, 897954, 828106, 1011259, 990941, 879755, 6442716, 6534178, 1022428, 951821, 10355696, 1082725, 1043338, 1071939, 13841744, 913026, 885023, 985178, 13876458, 1067606, 1087753, 882247, 13382213, 966170, 891279, 1106523, 844165, 899624, 964062, 1060872, 1042438, 854354, 987571, 1082185, 855672, 900993, 951190, 9487606, 17179873, 921744, 960613, 1122358, 873654, 877443, 12132312, 1016104, 5566423, 918684, 1045584, 1133072]"
1508,"[851888, 921504, 909268, 1008074, 6034857, 1122358, 15452821, 10456179, 5978656, 834158, 1058997, 916062, 981760, 940980, 1026586, 8379229, 10345155, 916993, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325]"
1509,"[13910824, 1073902, 5578547, 903800, 1105086, 1096738, 1098167, 6633147, 955753, 5588817, 929965, 1005186, 1051546, 923654, 872137, 6463877, 1040080, 12487653, 1026058, 5572957, 926905, 1010185, 13911022, 1107693, 997309, 14050574, 892531, 838221, 1042438, 1135552, 5592830, 929726, 1029743, 8118797, 8119154, 10456354, 920091, 1082185, 1016800, 8181495, 874820, 8290587, 10149703, 1097039, 1109352, 15926844, 1065061, 1100972, 1047441, 15972565]"
1510,"[12812261, 893501, 1053690, 15926886, 15597091, 15574281, 1004809, 1122707, 1138588, 1022305, 1001475, 12172363, 13416855, 937287, 9488057, 15716981, 9673980, 15561702, 872137, 973890, 1077745, 945998, 946484, 862682, 15595984, 900453, 998237, 17104575, 944137, 959977, 914190, 1130838, 1020682, 979707, 901062, 5569471, 5569230, 869573, 1118652, 9884698, 986912, 15686700, 1007512, 1039156, 1005186, 1115733, 866227, 855672, 1082185, 1073067]"
1511,"[973366, 916122, 873847, 948629, 12172239, 1084694, 897954, 1027168, 1003649, 1096458, 907993, 7139529, 1040371, 908531, 7024844, 8090521, 5569230, 5569845, 1101010, 1104146, 1020682, 1012196, 9803207, 1100972, 1084321, 8090993, 13910338, 13910700, 9487780, 13910204, 13911378, 13911485, 933835, 1106523, 12172070, 1003616, 994928, 1100124, 15574281, 1077490, 1135834, 13115903, 13115548, 825365, 15801441, 826597, 942817, 953104, 954210, 844054]"
1512,"[1404121, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690, 820165]"
1513,"[9571047, 912860, 1028715, 1029743, 1021057, 1137346, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349]"
1514,"[924352, 948298, 820347, 995785, 1055646, 1082185, 986947, 13007989, 956672, 13115700, 1081177, 994928, 962568, 961554, 1006184, 13877096, 15626895, 9878540, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325]"
1515,"[1009361, 15511222, 15511225, 848355, 1068651, 1115874, 1005186, 1063207, 820352, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719]"
1517,"[862349, 8155886, 1053016, 992730, 15596904, 6904527, 907491, 826249, 10149761, 940766, 8358895, 840011, 9831578, 866223, 985889, 843376, 1066252, 843819, 1071343, 945805, 914754, 924004, 949510, 17208470, 945821, 1031492, 908531, 983078, 973889, 13417591, 1000707, 997988, 951590, 1103957, 13115913, 1014233, 5568732, 999720, 905636, 9368509, 10285141, 995876, 819978, 7146026, 1070820, 15926928, 12301100, 9677745, 1130858, 1101010]"
1518,"[947858, 957243, 8203851, 15571171, 937845, 874972, 15973034, 838602, 1027168, 9835903, 847790, 5592807, 15831035, 1003188, 7463176, 1127624, 1043766, 1050645, 876001, 17381676, 1103629, 835796, 1036470, 863447, 927191, 929309, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484]"
